section,tier,status,title,h1,last_updated,url,headings,final_url,error
specialty,conditional,200,Google,Include structured data relevant to ecommerce,,https://developers.google.com/search/docs/specialty/ecommerce/include-structured-data-relevant-to-ecommerce?hl=en,Get support | Resources | Tools,https://developers.google.com/search/docs/specialty/ecommerce/include-structured-data-relevant-to-ecommerce?hl=en,
specialty,conditional,200,Google,"Pagination, incremental page loading, and their impact on Google Search",,https://developers.google.com/search/docs/specialty/ecommerce/pagination-and-incremental-page-loading?hl=en,Selecting the best UX pattern for your site | How Google indexes the different strategies | Best practices when implementing pagination | Link pages sequentially | Use URLs correctly | Avoid indexing URLs with filters or alternative sort orders | Get support | Resources | Tools,https://developers.google.com/search/docs/specialty/ecommerce/pagination-and-incremental-page-loading?hl=en,
specialty,conditional,200,Google,Share your product data with Google,,https://developers.google.com/search/docs/specialty/ecommerce/share-your-product-data-with-google?hl=en,Add product structured data to web pages | Upload data to Google Merchant Center | How Google uses structured data and Google Merchant Center data | Resolving update delay issues | Get support | Resources | Tools,https://developers.google.com/search/docs/specialty/ecommerce/share-your-product-data-with-google?hl=en,
specialty,conditional,200,Google,Where ecommerce content can appear on Google,,https://developers.google.com/search/docs/specialty/ecommerce/where-ecommerce-data-can-appear-on-google?hl=en,Create ecommerce content to meet differing customer needs | Get support | Resources | Tools,https://developers.google.com/search/docs/specialty/ecommerce/where-ecommerce-data-can-appear-on-google?hl=en,
specialty,conditional,200,Google,Write high quality reviews,,https://developers.google.com/search/docs/specialty/ecommerce/write-high-quality-reviews?hl=en,Get support | Resources | Tools,https://developers.google.com/search/docs/specialty/ecommerce/write-high-quality-reviews?hl=en,
specialty,conditional,200,Google,Best practices for ecommerce sites in Google Search,,https://developers.google.com/search/docs/specialty/ecommerce?hl=en,Get support | Resources | Tools,https://developers.google.com/search/docs/specialty/ecommerce?hl=en,
specialty,conditional,200,Google,Guidelines for sites with explicit content,,https://developers.google.com/search/docs/specialty/explicit/guidelines?hl=en,How Google handles explicit content in Search results | How SafeSearch works | How Google handles sites with a significant amount of removals of violative sexually explicit content | Best practices | Prevent user-generated harmful content on your platform | Allow Google to fetch your video content files | Allow Googlebot to crawl without age gate | Group explicit pages in a separate domain or subdomain | Mark specific pages as explicit with metadata | Get support | Resources | Tools,https://developers.google.com/search/docs/specialty/explicit/guidelines?hl=en,
specialty,conditional,200,Google,What to do if your site is incorrectly flagged as explicit in Google Search results,,https://developers.google.com/search/docs/specialty/explicit/troubleshooting?hl=en,Determine if SafeSearch is filtering your website | Resolve common mistakes | Adding the adult rating meta tag to content that's not sexually explicit | Labeling videos that aren't explicit as not family_friendly in your video sitemap | Allowing all UGC comments without content moderation | Restricting Googlebot with an age gate | Not separating explicit pages from non-explicit pages | Troubleshooting | Get support | Resources | Tools,https://developers.google.com/search/docs/specialty/explicit/troubleshooting?hl=en,
specialty,conditional,200,Google,How Google crawls locale-adaptive pages,,https://developers.google.com/search/docs/specialty/international/locale-adaptive-pages?hl=en,Geo-distributed crawling | Other considerations | Get support | Resources | Tools,https://developers.google.com/search/docs/specialty/international/locale-adaptive-pages?hl=en,
specialty,conditional,200,Google,Tell Google about localized versions of your page,,https://developers.google.com/search/docs/specialty/international/localized-versions?hl=en,Methods for indicating your alternate pages | Guidelines for all methods | HTML tags | HTTP Headers | Sitemap | Supported language and region codes | Use the x-default value for unmatched languages | Troubleshooting | Common Mistakes | Debugging hreflang errors | Get support | Resources | Tools,https://developers.google.com/search/docs/specialty/international/localized-versions?hl=en,
specialty,conditional,200,Google,Managing multi-regional and multilingual sites,,https://developers.google.com/search/docs/specialty/international/managing-multi-regional-sites?hl=en,What's the difference between multilingual and multi-regional? | Managing multilingual versions of your site | Use different URLs for different language versions | Tell Google about your different language versions | Make sure the page language is obvious | Let the user switch the page language | Use language-specific URLs | Targeting site content to a specific country (geotargeting) | Using locale-specific URLs | How does Google determine a target locale? | Handling duplicate pages with multilingual/multi-regional sites | Generic top-level domains | Get support | Resources | Tools,https://developers.google.com/search/docs/specialty/international/managing-multi-regional-sites?hl=en,
specialty,conditional,200,Google,Overview of international and multilingual site topics,,https://developers.google.com/search/docs/specialty/international?hl=en,Get support | Resources | Tools,https://developers.google.com/search/docs/specialty/international?hl=en,
